Password,Money Available,Last Name,ID,Concerts Purchased,First Name,TicketMiner Membership,Username
Fun!23,13872.35,Kennedy,993,0,Robert,true,robertkennedy
Fun!23,13621.24,Leblanc,571,0,Robert,true,robertleblanc
Fun!23,17993.24,Lyons,92,0,Robert,true,robertlyons
Fun!23,12749.16,Park,224,0,Robert,true,robertpark
Fun!23,15590.84,Preston,103,0,Robert,true,robertpreston
Fun!23,10025.7,Wang,949,0,Robert,true,robertwang
Fun!23,12188.33,Wilson,358,0,Robert,false,robertwilson
Fun!23,16286.21,Wu,257,0,Robert,true,robertwu
Fun!23,17002.62,Gutierrez,226,0,Roberto,true,robertogutierrez
Fun!23,11944.58,Watson,525,0,Robin,true,robinwatson
Fun!23,11970.28,Wilson,846,0,Robin,false,robinwilson
Fun!23,15332.9,Berg,556,0,Rodney,false,rodneyberg
Fun!23,16570.47,Mcneil,742,0,Rodney,false,rodneymcneil
Fun!23,13596.4,Moss,905,0,Rodney,true,rodneymoss
Fun!23,15056.13,Casey,963,0,Roger,false,rogercasey
Fun!23,13638.54,Bond,626,0,Ronald,true,ronaldbond
Fun!23,17344.78,Kent,339,0,Ronald,true,ronaldkent
Fun!23,12652.86,Martinez,947,0,Ronald,false,ronaldmartinez
Fun!23,11007.9,Parker,136,0,Ronald,false,ronaldparker
Fun!23,17206.26,Burgess,646,0,Rose,false,roseburgess
Fun!23,13378.92,Edwards,401,0,Ruben,true,rubenedwards
Fun!23,11524.91,AvilaRodriguez,43,0,Ruth,true,ruthavilarodriguez
Fun!23,15781.19,Ponce,926,0,Ruth,false,ruthponce
Fun!23,11839.34,Bowman,547,0,Ryan,true,ryanbowman
Fun!23,17443.44,Brown,529,0,Ryan,false,ryanbrown
Fun!23,10183.73,Mcconnell,299,0,Ryan,false,ryanmcconnell
Fun!23,16277.77,Peterson,1000,0,Ryan,true,ryanpeterson
Fun!23,14075.22,Rush,89,0,Ryan,true,ryanrush
Fun!23,16008,Sullivan,549,0,Ryan,false,ryansullivan
Fun!23,14614.53,Washington,955,0,Ryan,false,ryanwashington
Fun!23,14543.67,Wilkins,445,0,Ryan,false,ryanwilkins
Fun!23,17762.09,Nguyen,778,0,Sabrina,false,sabrinanguyen
Fun!23,10786.31,RoblesHerrera,76,0,Salvador,true,salvadorroblesherrera
Fun!23,13863.19,Cooper,484,0,Samantha,true,samanthacooper
Fun!23,17550.95,Howell,197,0,Samantha,false,samanthahowell
Fun!23,12346.51,May,234,0,Samantha,false,samanthamay
Fun!23,14075.15,Thomas,436,0,Samantha,true,samanthathomas
Fun!23,13181.96,Burton,977,0,Samuel,false,samuelburton
Fun!23,14373.65,Harrington,174,0,Samuel,true,samuelharrington
Fun!23,12316.42,Newton,839,0,Sandra,false,sandranewton
Fun!23,10066.74,Rogers,173,0,Sandra,false,sandrarogers
Fun!23,10422.01,Sutton,867,0,Sandra,false,sandrasutton
Fun!23,14520.89,Blackwell,747,0,Sandy,true,sandyblackwell
Fun!23,11524.86,Fox,761,0,Sara,false,sarafox
Fun!23,15229.29,West,981,0,Sara,true,sarawest
Fun!23,14600.5,Anderson,597,0,Sarah,false,sarahanderson
Fun!23,15917.9,Cline,606,0,Sarah,false,sarahcline
Fun!23,17991.29,Griffin,682,0,Sarah,true,sarahgriffin
Fun!23,10378.29,Jones,668,0,Sarah,true,sarahjones
Fun!23,13209.42,Mosley,350,0,Sarah,false,sarahmosley
Fun!23,14246.45,Stanton,833,0,Sarah,false,sarahstanton
Fun!23,13937.44,Taylor,928,0,Sarah,true,sarahtaylor
Fun!23,15107.46,Lion,23,0,Scar,true,scarlion
Fun!23,14002.12,Bailey,635,0,Scott,false,scottbailey
Fun!23,17536.97,Dunn,663,0,Scott,true,scottdunn
Fun!23,12909.78,Rose,398,0,Scott,false,scottrose
Fun!23,15484.02,Hernandez,722,0,Sean,false,seanhernandez
Fun!23,10449.56,Hull,405,0,Sean,true,seanhull
Fun!23,14435.61,Klein,95,0,Sean,true,seanklein
Fun!23,11806.16,Medina,141,0,Sean,true,seanmedina
Fun!23,11771.15,Roberts,118,0,Sean,false,seanroberts
Fun!23,11921.9,Smith,772,0,Sean,true,seansmith
Fun!23,14046.52,Sias,81,0,Seth,false,sethsias
Fun!23,17840.08,Arnold,379,0,Shane,true,shanearnold
Fun!23,16810.38,Miller,130,0,Shane,false,shanemiller
Fun!23,13746.46,Avery,229,0,Shannon,false,shannonavery
Fun!23,12983.89,Bennett,273,0,Shannon,true,shannonbennett
Fun!23,14522.22,Holden,177,0,Shannon,true,shannonholden
Fun!23,12049.31,White,601,0,Shannon,true,shannonwhite
Fun!23,11239.05,Castillo,941,0,Sharon,true,sharoncastillo
Fun!23,17613.06,Gillespie,935,0,Sharon,false,sharongillespie
Fun!23,10870.73,Miller,200,0,Sharon,true,sharonmiller
Fun!23,15536.84,Lee,812,0,Shawn,true,shawnlee
Fun!23,12144.02,Santos,995,0,Shawn,true,shawnsantos
Fun!23,14418.81,Lewis,211,0,Sheila,false,sheilalewis
Fun!23,10518.61,Jones,1035,0,Shelly,true,shellyjones
Fun!23,16403.94,Khan,26,0,Shere,false,sherekhan
Fun!23,16216.37,Adams,584,0,Sheri,true,sheriadams
Fun!23,17743.92,Armstrong,627,0,Sherri,true,sherriarmstrong
Fun!23,14060.53,Velasquez,535,0,Sherri,true,sherrivelasquez
Fun!23,10216.69,Mora,864,0,Sherry,true,sherrymora
Fun!23,16818.64,Foster,208,0,Shirley,false,shirleyfoster
Fun!23,11868.2,Disney,12,0,Simba,true,simbadisney
Fun!23,17460.91,King,24,0,Simba,false,simbaking
Fun!23,17911.89,Durham,873,0,Sonia,true,soniadurham
Fun!23,11221.35,Paul,328,0,Stacey,false,staceypaul
Fun!23,15973.43,Maldonado,986,0,Stacy,false,stacymaldonado
Fun!23,13331.83,Harris,153,0,Stephanie,true,stephanieharris
Fun!23,12886.4,Kirby,656,0,Stephanie,false,stephaniekirby
Fun!23,12388.1,Mcdonald,96,0,Stephanie,true,stephaniemcdonald
Fun!23,14510.1,Obrien,798,0,Stephanie,false,stephanieobrien
Fun!23,10478.18,Perry,976,0,Stephanie,false,stephanieperry
Fun!23,14725.2,Williams,887,0,Stephanie,false,stephaniewilliams
Fun!23,11492.38,Ellis,121,0,Stephen,false,stephenellis
Fun!23,11398.23,Peters,1027,0,Stephen,false,stephenpeters
Fun!23,16126.73,Villegas,298,0,Stephen,true,stephenvillegas
Fun!23,16309.85,Cabrera,440,0,Steven,true,stevencabrera
Fun!23,12565.41,Hartman,660,0,Steven,false,stevenhartman
Fun!23,11898.69,Hernandez,510,0,Steven,true,stevenhernandez
Fun!23,10362.4,Miller,918,0,Steven,true,stevenmiller
Fun!23,13603.83,Owens,487,0,Steven,true,stevenowens
Fun!23,17787.63,Disney,36,0,Stitch,false,stitchdisney
Fun!23,10434.93,Allen,270,0,Susan,true,susanallen
Fun!23,11599.75,Alvarez,213,0,Susan,true,susanalvarez
Fun!23,10554.99,Davis,294,0,Susan,true,susandavis
Fun!23,14015.09,Garcia,277,0,Susan,true,susangarcia
Fun!23,15496.5,Hill,160,0,Susan,true,susanhill
Fun!23,11993.27,Humphrey,256,0,Susan,true,susanhumphrey
Fun!23,10467.93,PerezJuarez,71,0,Susana,false,susanaperezjuarez
Fun!23,17378.31,Kennedy,944,0,Suzanne,false,suzannekennedy
Fun!23,13050.85,Alexander,293,0,Tami,true,tamialexander
Fun!23,11782.88,Weaver,508,0,Tami,false,tamiweaver
Fun!23,14208.08,Martinez,286,0,Tammy,false,tammymartinez
Fun!23,14554.84,Thomas,1004,0,Tammy,true,tammythomas
Fun!23,16462.14,Waters,970,0,Tammy,false,tammywaters
Fun!23,14124.15,Davis,271,0,Tanya,false,tanyadavis
Fun!23,15394.51,Johnson,807,0,Tanya,true,tanyajohnson
Fun!23,13468.65,Kent,393,0,Tanya,false,tanyakent
Fun!23,12470.78,Turner,822,0,Tanya,false,tanyaturner
Fun!23,11215.07,Rodriguez,450,0,Tara,true,tararodriguez
Fun!23,16464.98,Johnson,1033,0,Taylor,false,taylorjohnson
Fun!23,15574.55,Gardner,657,0,Teresa,false,teresagardner
Fun!23,14010.72,Jacobs,380,0,Teresa,false,teresajacobs
Fun!23,16769.16,Stewart,711,0,Teresa,true,teresastewart
Fun!23,10999.81,Taylor,788,0,Teresa,false,teresataylor
Fun!23,17590.66,Dixon,972,0,Terrence,true,terrencedixon
Fun!23,16901.95,Mendez,410,0,Terri,false,terrimendez
Fun!23,13484.37,Strickland,475,0,Terri,false,terristrickland
Fun!23,13000.77,Clark,579,0,Theresa,true,theresaclark
Fun!23,13564.93,Hardy,468,0,Theresa,false,theresahardy
Fun!23,13437.5,Macias,300,0,Theresa,false,theresamacias
Fun!23,17254.11,Obrien,107,0,Theresa,false,theresaobrien
Fun!23,11962.36,Bonilla,477,0,Thomas,false,thomasbonilla
Fun!23,14379.7,Clark,138,0,Thomas,true,thomasclark
Fun!23,11608.4,Elliott,382,0,Thomas,false,thomaselliott
Fun!23,11073.05,Hall,708,0,Thomas,false,thomashall
Fun!23,11177.07,King,168,0,Thomas,false,thomasking
Fun!23,16184.56,Sanders,706,0,Thomas,false,thomassanders
Fun!23,16733.92,Stevenson,1018,0,Thomas,true,thomasstevenson
Fun!23,10043.64,Davis,523,0,Tiffany,true,tiffanydavis
Fun!23,10369.1,Jones,759,0,Tiffany,false,tiffanyjones
Fun!23,13384.25,May,426,0,Tiffany,true,tiffanymay
Fun!23,16438.57,Bernard,693,0,Timothy,false,timothybernard
Fun!23,12099.6,Greene,989,0,Timothy,false,timothygreene
Fun!23,16274.43,Johnson,790,0,Timothy,false,timothyjohnson
Fun!23,15049.35,Jones,713,0,Timothy,false,timothyjones
Fun!23,12913.59,Romero,217,0,Timothy,true,timothyromero
Fun!23,14114.53,Wagner,1025,0,Timothy,true,timothywagner
Fun!23,16975.83,Brooks,143,0,Todd,false,toddbrooks
Fun!23,13408.58,Perez,90,0,Tom,false,tomperez
Fun!23,14388.82,Elliott,1019,0,Tonya,true,tonyaelliott
Fun!23,16455.17,Fitzgerald,786,0,Tracy,false,tracyfitzgerald
Fun!23,10560.76,Burton,692,0,Travis,true,travisburton
Fun!23,16796.39,Mcdonald,110,0,Travis,true,travismcdonald
Fun!23,14885.35,Ruiz,377,0,Travis,false,travisruiz
Fun!23,16409.41,Young,456,0,Trevor,true,trevoryoung
Fun!23,13494.03,Baxter,618,0,Tyler,false,tylerbaxter
Fun!23,11153.45,Evans,930,0,Tyler,false,tylerevans
Fun!23,12180.05,Alvarado,881,0,Tyrone,false,tyronealvarado
Fun!23,13377.91,Johnston,679,0,Tyrone,false,tyronejohnston
Fun!23,10975.28,Mermaid,19,0,Ursela,true,urselamermaid
Fun!23,13985.58,Duron,50,0,Valeria,true,valeriaduron
Fun!23,14113.34,Moore,348,0,Valerie,false,valeriemoore
Fun!23,17289.26,Carson,1029,0,Vanessa,true,vanessacarson
Fun!23,10195.3,Watson,614,0,Vanessa,true,vanessawatson
Fun!23,12308.9,Anderson,840,0,Victor,true,victoranderson
Fun!23,16187.29,Cabral,46,0,Victor,true,victorcabral
Fun!23,13765.67,Harris,717,0,Victor,false,victorharris
Fun!23,17140.45,HerreraVidales,58,0,Victor,true,victorherreravidales
Fun!23,13742.66,Ross,603,0,Victor,false,victorross
Fun!23,16906.94,Ellis,908,0,Victoria,true,victoriaellis
Fun!23,13612.94,Martin,151,0,Victoria,true,victoriamartin
Fun!23,14635.2,Moses,524,0,Victoria,false,victoriamoses
Fun!23,11564.93,White,837,0,Victoria,true,victoriawhite
Fun!23,16850.78,Harrison,961,0,Vincent,false,vincentharrison
Fun!23,16590.85,Phelps,215,0,Virginia,true,virginiaphelps
Fun!23,15452.82,Campos,514,0,Wendy,false,wendycampos
Fun!23,15906.27,Montoya,869,0,Wendy,false,wendymontoya
Fun!23,16583.44,Phillips,1030,0,Wendy,true,wendyphillips
Fun!23,13753.65,Stanton,467,0,Wendy,false,wendystanton
Fun!23,17158.25,Lambert,478,0,Wesley,false,wesleylambert
Fun!23,14706.65,Williamson,702,0,Wesley,true,wesleywilliamson
Fun!23,15043.34,Adkins,727,0,William,true,williamadkins
Fun!23,13652.36,Evans,552,0,William,true,williamevans
Fun!23,10578.4,Hunter,266,0,William,false,williamhunter
Fun!23,17729.61,Ortiz,675,0,William,true,williamortiz
Fun!23,16102.17,Rice,764,0,William,false,williamrice
Fun!23,13053.42,Wolf,355,0,William,false,williamwolf
Fun!23,14107.56,Hobbs,728,0,Willie,true,williehobbs
Fun!23,16399.48,Disney,16,0,Woody,false,woodydisney
Fun!23,17954.87,Parada,70,0,Ximena,false,ximenaparada
Fun!23,13196.84,Campbell,988,0,Zachary,false,zacharycampbell
Fun!23,11023.99,Ellison,205,0,Zachary,true,zacharyellison
Fun!23,16738.59,Tran,412,0,Zachary,false,zacharytran
